shipment_id,order_id,ship_datetime,carrier,shipping_method,distance_band,promised_days,actual_days,late_delivery
1524,1524,2025-11-06 12:20:49,UPS,standard,local,5,7,true
1525,1525,2025-09-14 15:28:53,UPS,standard,local,5,8,true
1526,1526,2025-11-16 03:58:05,UPS,standard,regional,6,8,true
1527,1527,2025-10-09 05:44:34,UPS,standard,local,5,8,true
1528,1528,2025-09-25 07:06:31,UPS,standard,local,5,7,true
1529,1529,2025-12-29 03:21:53,FedEx,standard,regional,6,9,true
1530,1530,2025-10-22 02:24:28,FedEx,standard,regional,6,7,true
1531,1531,2025-12-04 03:00:23,FedEx,standard,regional,6,8,true
1532,1532,2025-11-12 03:49:18,FedEx,standard,local,5,8,true
1533,1533,2025-08-02 01:28:34,UPS,standard,regional,6,5,false
1534,1534,2025-12-28 23:17:42,UPS,standard,local,5,7,true
1535,1535,2025-08-13 07:43:43,UPS,expedited,regional,3,4,true
1536,1536,2025-11-16 00:09:37,UPS,overnight,regional,2,2,false
1537,1537,2025-11-08 06:06:25,UPS,standard,regional,6,7,true
1538,1538,2025-10-15 16:06:26,UPS,standard,regional,6,7,true
1539,1539,2025-07-24 13:12:36,USPS,standard,local,5,7,true
1540,1540,2025-10-07 23:52:57,FedEx,standard,regional,6,8,true
1541,1541,2025-10-13 09:25:24,USPS,overnight,local,1,2,true
1542,1542,2025-11-15 06:01:29,UPS,standard,national,7,9,true
1543,1543,2025-08-21 04:14:22,FedEx,standard,regional,6,7,true
1544,1544,2025-12-26 08:13:29,USPS,standard,regional,6,8,true
1545,1545,2025-12-06 09:45:04,FedEx,standard,national,7,8,true
1546,1546,2025-11-06 01:41:57,UPS,standard,national,7,7,false
1547,1547,2025-10-17 19:12:19,FedEx,standard,regional,6,6,false
1548,1548,2025-11-16 15:25:56,FedEx,overnight,regional,2,6,true
1549,1549,2025-11-05 17:45:27,USPS,overnight,regional,2,4,true
1550,1550,2025-07-16 08:16:47,FedEx,expedited,regional,3,7,true
1551,1551,2025-09-10 19:13:03,UPS,expedited,regional,3,3,false
1552,1552,2025-08-25 19:32:00,FedEx,standard,local,5,5,false
1553,1553,2025-08-15 05:37:54,FedEx,standard,local,5,6,true
1554,1554,2025-12-25 17:32:52,USPS,standard,local,5,8,true
1555,1555,2025-09-19 14:53:57,FedEx,standard,regional,6,7,true
1556,1556,2025-07-22 12:18:48,UPS,standard,national,7,8,true
1557,1557,2025-10-24 09:49:09,UPS,standard,regional,6,7,true
1558,1558,2025-10-29 17:43:19,USPS,expedited,local,2,7,true
1559,1559,2025-11-06 05:14:05,FedEx,expedited,regional,3,5,true
1560,1560,2025-10-08 05:00:31,UPS,standard,national,7,7,false
1561,1561,2025-11-20 01:10:09,UPS,standard,regional,6,8,true
1562,1562,2025-09-13 13:29:57,FedEx,standard,regional,6,8,true
1563,1563,2025-11-18 04:49:55,UPS,standard,local,5,6,true
1564,1564,2025-12-01 11:49:09,FedEx,standard,national,7,8,true
1565,1565,2025-08-22 21:22:56,UPS,standard,regional,6,7,true
1566,1566,2025-12-24 18:09:45,USPS,standard,local,5,9,true
1567,1567,2025-10-06 06:39:52,UPS,standard,regional,6,7,true
1568,1568,2025-10-25 00:03:50,FedEx,standard,national,7,7,false
1569,1569,2025-10-31 06:56:28,UPS,standard,local,5,5,false
1570,1570,2025-07-19 07:31:25,UPS,standard,regional,6,6,false
1571,1571,2025-11-08 01:48:58,UPS,standard,local,5,7,true
1572,1572,2025-12-10 02:37:57,UPS,standard,regional,6,8,true
1573,1573,2025-12-12 12:23:19,UPS,overnight,regional,2,3,true
1574,1574,2025-12-30 14:47:25,UPS,standard,local,5,6,true
1575,1575,2025-12-26 02:51:31,UPS,standard,regional,6,8,true
1576,1576,2025-08-02 16:37:26,UPS,standard,national,7,7,false
1577,1577,2025-10-04 22:30:52,UPS,expedited,regional,3,3,false
1578,1578,2025-11-15 07:47:48,FedEx,expedited,national,4,5,true
1579,1579,2025-09-09 07:47:21,UPS,standard,regional,6,7,true
1580,1580,2025-09-22 22:39:47,FedEx,standard,local,5,9,true
1581,1581,2025-12-27 05:32:16,UPS,standard,regional,6,8,true
1582,1582,2025-07-31 15:27:20,USPS,expedited,regional,3,4,true
1583,1583,2025-10-05 02:45:55,USPS,standard,regional,6,8,true
1584,1584,2025-11-25 03:17:00,FedEx,standard,local,5,6,true
1585,1585,2025-09-07 01:56:48,UPS,standard,regional,6,5,false
1586,1586,2025-10-15 15:12:47,USPS,standard,regional,6,7,true
1587,1587,2025-08-29 14:44:18,UPS,overnight,local,1,2,true
1588,1588,2025-08-06 22:32:49,UPS,standard,regional,6,6,false
1589,1589,2025-07-25 22:16:31,USPS,standard,regional,6,8,true
1590,1590,2025-10-21 11:08:58,UPS,expedited,regional,3,5,true
1591,1591,2025-10-09 07:51:12,UPS,expedited,regional,3,3,false
1592,1592,2025-10-12 15:39:43,UPS,expedited,local,2,3,true
1593,1593,2025-11-17 16:56:53,FedEx,standard,regional,6,7,true
1594,1594,2025-10-06 01:51:09,FedEx,standard,regional,6,7,true
1595,1595,2025-09-02 19:11:15,USPS,expedited,regional,3,5,true
1596,1596,2025-07-31 14:13:27,USPS,standard,local,5,6,true
1597,1597,2025-07-12 07:52:38,UPS,standard,local,5,6,true
1598,1598,2025-08-03 03:52:56,USPS,standard,regional,6,10,true
1599,1599,2025-09-29 08:40:14,UPS,standard,national,7,8,true
1600,1600,2025-12-09 18:27:23,UPS,standard,local,5,7,true
1601,1601,2025-08-16 14:44:55,USPS,expedited,regional,3,4,true
1602,1602,2025-07-29 11:17:39,UPS,expedited,regional,3,3,false
1603,1603,2025-10-04 04:16:32,FedEx,standard,national,7,10,true
1604,1604,2025-08-19 16:02:19,UPS,standard,local,5,6,true
1605,1605,2025-10-10 05:35:09,USPS,standard,regional,6,7,true
1606,1606,2025-10-26 09:35:11,UPS,standard,national,7,6,false
1607,1607,2025-09-09 14:26:16,UPS,standard,national,7,10,true
1608,1608,2025-11-09 12:55:00,FedEx,expedited,local,2,3,true
1609,1609,2025-07-13 01:07:49,FedEx,standard,regional,6,9,true
1610,1610,2025-10-02 04:20:57,UPS,expedited,national,4,4,false
1611,1611,2025-08-27 08:13:53,UPS,expedited,regional,3,3,false
1612,1612,2025-10-19 11:15:55,UPS,standard,local,5,6,true
1613,1613,2025-10-16 00:37:11,FedEx,expedited,national,4,7,true
1614,1614,2025-09-24 18:38:54,FedEx,standard,national,7,7,false
1615,1615,2025-08-26 02:42:41,UPS,standard,national,7,8,true
1616,1616,2025-10-15 13:54:25,UPS,standard,regional,6,7,true
1617,1617,2025-10-06 15:41:07,USPS,expedited,regional,3,5,true
1618,1618,2025-10-12 21:29:54,UPS,expedited,local,2,3,true
1619,1619,2025-11-15 03:04:30,FedEx,standard,regional,6,7,true
1620,1620,2025-08-11 21:21:29,USPS,standard,local,5,8,true
1621,1621,2025-10-20 14:39:16,UPS,expedited,local,2,5,true
1622,1622,2025-10-05 02:52:40,UPS,standard,local,5,6,true
1623,1623,2025-10-29 15:40:59,FedEx,standard,local,5,5,false
1624,1624,2025-11-16 17:42:26,FedEx,expedited,regional,3,5,true
1625,1625,2025-09-14 11:59:27,UPS,standard,national,7,8,true
1626,1626,2025-07-27 21:54:15,USPS,standard,local,5,6,true
1627,1627,2025-10-12 20:53:58,UPS,standard,local,5,8,true
1628,1628,2025-08-04 14:23:31,UPS,standard,national,7,9,true
1629,1629,2025-11-09 09:56:40,USPS,standard,local,5,7,true
1630,1630,2025-07-29 16:40:40,USPS,expedited,regional,3,3,false
1631,1631,2025-08-14 19:53:11,FedEx,expedited,regional,3,3,false
1632,1632,2025-07-24 14:05:42,FedEx,standard,national,7,8,true
1633,1633,2025-09-09 00:12:23,UPS,standard,regional,6,5,false
1634,1634,2025-09-16 19:26:17,UPS,standard,regional,6,8,true
1635,1635,2025-11-30 08:11:23,UPS,standard,local,5,7,true
1636,1636,2025-12-07 17:30:09,USPS,standard,regional,6,8,true
1637,1637,2025-11-01 11:58:40,FedEx,standard,local,5,5,false
1638,1638,2025-12-31 08:22:51,UPS,standard,regional,6,7,true
1639,1639,2025-10-30 15:53:59,FedEx,standard,local,5,5,false
1640,1640,2025-10-27 16:06:55,USPS,expedited,regional,3,2,false
1641,1641,2025-08-04 12:32:35,UPS,standard,regional,6,6,false
1642,1642,2025-12-24 18:17:16,USPS,expedited,regional,3,5,true
1643,1643,2025-11-15 06:47:08,USPS,expedited,local,2,2,false
1644,1644,2025-11-23 09:52:18,UPS,expedited,regional,3,6,true
1645,1645,2025-09-24 22:54:46,FedEx,expedited,local,2,3,true
1646,1646,2025-11-09 13:28:02,USPS,standard,national,7,9,true
1647,1647,2025-07-16 12:37:24,FedEx,expedited,regional,3,3,false
1648,1648,2025-10-14 08:43:32,FedEx,standard,regional,6,5,false
1649,1649,2025-11-08 13:47:26,FedEx,expedited,local,2,4,true
1650,1650,2025-12-04 04:40:08,FedEx,standard,regional,6,10,true
1651,1651,2025-08-31 00:04:40,USPS,standard,regional,6,6,false
1652,1652,2025-11-13 02:37:11,FedEx,standard,local,5,7,true
1653,1653,2025-07-20 13:56:17,USPS,expedited,local,2,3,true
1654,1654,2025-09-02 03:49:56,UPS,standard,regional,6,7,true
1655,1655,2025-12-23 09:21:26,UPS,expedited,regional,3,5,true
1656,1656,2025-07-24 10:55:51,UPS,standard,regional,6,7,true
1657,1657,2025-09-04 09:16:40,UPS,standard,national,7,8,true
1658,1658,2025-11-28 12:14:37,UPS,overnight,national,3,3,false
1659,1659,2025-08-20 13:47:32,UPS,expedited,national,4,5,true
1660,1660,2026-01-04 22:03:32,UPS,standard,national,7,7,false
1661,1661,2025-09-15 03:37:38,UPS,standard,local,5,6,true
1662,1662,2025-07-21 23:28:40,UPS,standard,local,5,6,true
1663,1663,2025-07-11 15:58:55,FedEx,standard,local,5,5,false
1664,1664,2025-09-07 02:14:18,FedEx,standard,regional,6,5,false
1665,1665,2025-10-13 09:04:08,FedEx,expedited,regional,3,4,true
1666,1666,2025-07-23 16:36:22,UPS,overnight,regional,2,2,false
1667,1667,2025-08-01 12:04:53,FedEx,standard,regional,6,6,false
1668,1668,2025-09-09 06:47:45,FedEx,standard,local,5,5,false
1669,1669,2025-09-19 11:20:31,FedEx,standard,local,5,5,false
1670,1670,2025-08-29 07:23:53,USPS,expedited,regional,3,3,false
1671,1671,2025-08-11 21:34:43,UPS,standard,local,5,5,false
1672,1672,2025-12-24 13:06:15,USPS,expedited,regional,3,5,true
1673,1673,2025-08-03 10:00:47,UPS,expedited,local,2,3,true
1674,1674,2025-09-18 17:25:25,USPS,expedited,regional,3,4,true
1675,1675,2025-09-24 00:52:32,USPS,standard,regional,6,8,true
1676,1676,2025-10-10 09:26:02,UPS,standard,local,5,5,false
1677,1677,2025-11-15 05:28:01,UPS,expedited,regional,3,5,true
1678,1678,2025-09-12 00:05:52,UPS,standard,local,5,7,true
1679,1679,2025-07-13 05:54:01,UPS,standard,regional,6,5,false
1680,1680,2025-07-13 08:20:59,USPS,expedited,national,4,3,false
1681,1681,2025-07-23 10:20:40,FedEx,expedited,regional,3,1,false
1682,1682,2025-07-18 03:33:32,FedEx,expedited,local,2,2,false
1683,1683,2025-08-06 10:38:40,UPS,standard,national,7,8,true
1684,1684,2025-10-25 00:46:36,UPS,standard,local,5,5,false
1685,1685,2025-08-04 21:32:33,UPS,standard,regional,6,9,true
1686,1686,2025-09-22 18:23:09,UPS,standard,local,5,6,true
1687,1687,2025-08-17 07:33:08,UPS,standard,regional,6,7,true
1688,1688,2025-07-30 02:17:08,UPS,expedited,regional,3,4,true
1689,1689,2025-12-22 16:18:58,UPS,standard,regional,6,8,true
1690,1690,2025-11-19 00:32:37,UPS,expedited,regional,3,5,true
1691,1691,2026-01-03 11:44:45,FedEx,standard,regional,6,6,false
1692,1692,2025-11-20 22:44:32,USPS,standard,regional,6,8,true
1693,1693,2025-10-03 20:39:16,UPS,standard,local,5,7,true
1694,1694,2025-09-24 03:25:45,FedEx,standard,regional,6,5,false
1695,1695,2025-10-03 07:28:42,UPS,standard,regional,6,5,false
1696,1696,2025-09-15 00:51:56,FedEx,standard,local,5,8,true
1697,1697,2025-07-31 03:17:51,FedEx,standard,regional,6,7,true
1698,1698,2025-07-27 16:30:07,FedEx,standard,local,5,6,true
1699,1699,2025-07-16 22:13:00,USPS,standard,local,5,6,true
1700,1700,2025-09-17 14:55:39,FedEx,expedited,regional,3,3,false
1701,1701,2025-12-24 14:45:01,USPS,standard,local,5,4,false
1702,1702,2025-07-31 05:38:15,FedEx,standard,local,5,5,false
1703,1703,2025-12-15 21:02:43,FedEx,standard,local,5,6,true
1704,1704,2025-09-14 09:49:59,UPS,standard,regional,6,5,false
1705,1705,2025-08-16 12:33:31,UPS,standard,local,5,10,true
1706,1706,2025-12-05 15:04:06,UPS,standard,regional,6,7,true
1707,1707,2025-08-24 03:45:08,UPS,expedited,regional,3,3,false
1708,1708,2025-08-09 03:15:43,USPS,standard,local,5,6,true
1709,1709,2025-10-26 10:55:33,UPS,standard,local,5,3,false
1710,1710,2026-01-05 07:07:11,USPS,standard,national,7,6,false
1711,1711,2025-08-02 08:46:38,USPS,standard,local,5,8,true
1712,1712,2025-11-05 18:04:13,FedEx,expedited,regional,3,4,true
1713,1713,2025-09-24 05:14:11,USPS,overnight,regional,2,1,false
1714,1714,2025-11-12 01:04:16,FedEx,standard,local,5,5,false
1715,1715,2025-07-18 23:28:29,UPS,standard,local,5,7,true
1716,1716,2025-11-18 09:57:44,UPS,standard,local,5,7,true
1717,1717,2025-08-11 23:59:47,FedEx,standard,local,5,5,false
1718,1718,2025-12-29 00:04:01,FedEx,standard,national,7,9,true
1719,1719,2025-11-17 22:34:10,FedEx,expedited,local,2,4,true
1720,1720,2025-11-03 17:53:36,FedEx,standard,regional,6,6,false
1721,1721,2025-08-17 05:45:34,UPS,standard,national,7,7,false
1722,1722,2025-12-14 19:49:49,USPS,standard,local,5,8,true
1723,1723,2025-10-06 15:57:20,USPS,expedited,regional,3,4,true
1724,1724,2025-10-02 20:50:09,FedEx,standard,local,5,5,false
1725,1725,2025-08-25 13:53:56,UPS,standard,regional,6,6,false
1726,1726,2025-10-11 04:09:53,UPS,standard,regional,6,7,true
1727,1727,2025-12-20 12:34:12,UPS,expedited,regional,3,3,false
1728,1728,2025-08-08 22:42:18,UPS,standard,regional,6,9,true
1729,1729,2025-10-05 05:27:39,USPS,standard,local,5,4,false
1730,1730,2025-10-19 08:22:39,FedEx,standard,national,7,6,false
1731,1731,2025-08-28 12:39:19,UPS,standard,national,7,8,true
1732,1732,2025-12-22 15:21:21,UPS,standard,local,5,6,true
1733,1733,2026-01-02 00:15:50,UPS,standard,regional,6,5,false
1734,1734,2025-09-20 09:11:48,FedEx,standard,regional,6,4,false
1735,1735,2025-07-15 07:20:58,UPS,expedited,national,4,4,false
1736,1736,2025-10-02 07:17:03,UPS,standard,regional,6,6,false
1737,1737,2025-07-30 13:50:02,FedEx,standard,regional,6,5,false
1738,1738,2025-11-23 09:37:22,FedEx,expedited,regional,3,2,false
1739,1739,2025-11-20 05:49:45,UPS,overnight,national,3,5,true
1740,1740,2025-07-12 20:20:06,UPS,expedited,regional,3,4,true
1741,1741,2025-10-16 07:28:37,UPS,standard,local,5,7,true
1742,1742,2025-08-20 12:39:32,UPS,standard,local,5,6,true
1743,1743,2025-08-09 03:03:48,USPS,standard,local,5,4,false
1744,1744,2025-08-17 12:00:39,FedEx,standard,regional,6,6,false
1745,1745,2025-10-19 00:10:08,UPS,expedited,regional,3,4,true
1746,1746,2025-12-04 01:35:47,FedEx,standard,national,7,7,false
1747,1747,2025-12-19 21:32:55,FedEx,standard,regional,6,6,false
1748,1748,2025-08-27 11:11:51,FedEx,standard,regional,6,5,false
1749,1749,2025-12-04 22:59:57,FedEx,standard,regional,6,7,true
1750,1750,2025-12-13 11:48:51,UPS,standard,regional,6,6,false
1751,1751,2025-08-18 15:12:31,UPS,standard,regional,6,6,false
1752,1752,2026-01-04 09:07:21,FedEx,standard,national,7,8,true
1753,1753,2025-12-05 00:03:59,FedEx,expedited,national,4,7,true
1754,1754,2025-08-19 12:35:47,USPS,standard,regional,6,6,false
1755,1755,2025-12-07 12:23:46,FedEx,standard,regional,6,8,true
1756,1756,2025-09-17 09:27:35,UPS,standard,regional,6,6,false
1757,1757,2025-10-13 20:30:30,UPS,standard,local,5,10,true
1758,1758,2025-10-07 05:54:31,UPS,standard,regional,6,6,false
1759,1759,2025-12-18 23:27:16,FedEx,standard,regional,6,6,false
1760,1760,2025-11-21 10:46:02,UPS,standard,national,7,8,true
1761,1761,2025-09-22 09:36:40,USPS,standard,national,7,9,true
1762,1762,2025-09-08 16:32:01,UPS,standard,regional,6,8,true
1763,1763,2025-12-27 08:51:55,UPS,standard,regional,6,8,true
1764,1764,2025-12-25 10:17:39,UPS,standard,national,7,7,false
1765,1765,2025-11-04 12:02:56,USPS,standard,regional,6,8,true
1766,1766,2025-10-10 18:42:54,FedEx,standard,regional,6,7,true
1767,1767,2025-10-22 19:34:09,USPS,overnight,national,3,3,false
1768,1768,2025-09-03 22:35:12,UPS,expedited,local,2,3,true
1769,1769,2025-09-17 09:39:18,USPS,standard,regional,6,5,false
1770,1770,2025-09-11 05:47:18,FedEx,standard,local,5,4,false
1771,1771,2025-12-02 05:16:17,UPS,standard,regional,6,6,false
1772,1772,2025-08-16 04:26:12,USPS,overnight,regional,2,2,false
1773,1773,2025-10-02 20:31:35,UPS,standard,regional,6,8,true
1774,1774,2025-08-27 03:31:17,FedEx,standard,regional,6,6,false
1775,1775,2025-08-28 09:49:59,UPS,expedited,national,4,4,false
1776,1776,2025-08-15 13:56:32,UPS,expedited,national,4,3,false
1777,1777,2025-07-14 16:07:34,FedEx,standard,local,5,4,false
1778,1778,2025-09-05 13:12:46,UPS,standard,regional,6,7,true
1779,1779,2025-11-03 06:19:52,FedEx,overnight,regional,2,4,true
1780,1780,2025-09-12 04:03:50,FedEx,standard,regional,6,6,false
1781,1781,2025-12-14 17:34:32,USPS,expedited,regional,3,5,true
1782,1782,2025-10-07 18:01:03,FedEx,standard,regional,6,6,false
1783,1783,2025-07-31 08:59:13,USPS,standard,regional,6,6,false
1784,1784,2025-07-22 12:52:22,UPS,expedited,local,2,2,false
1785,1785,2025-09-07 01:24:07,UPS,standard,local,5,4,false
1786,1786,2025-12-08 13:50:24,FedEx,standard,local,5,7,true
1787,1787,2025-09-07 08:29:43,FedEx,standard,local,5,4,false
1788,1788,2025-08-18 18:50:33,UPS,standard,local,5,5,false
1789,1789,2025-09-25 14:13:47,UPS,standard,regional,6,8,true
1790,1790,2025-11-01 08:19:21,UPS,expedited,national,4,4,false
1791,1791,2025-12-10 00:59:58,UPS,standard,regional,6,7,true
1792,1792,2025-08-24 02:05:34,UPS,expedited,regional,3,5,true
1793,1793,2025-07-17 20:45:05,USPS,expedited,local,2,2,false
1794,1794,2025-11-12 03:08:34,FedEx,standard,national,7,9,true
1795,1795,2025-09-29 09:35:31,FedEx,standard,national,7,7,false
1796,1796,2025-09-09 05:54:28,FedEx,standard,regional,6,8,true
1797,1797,2025-12-10 02:53:02,UPS,standard,national,7,7,false
1798,1798,2025-09-08 03:27:52,USPS,expedited,national,4,5,true
1799,1799,2025-08-19 18:12:58,USPS,standard,regional,6,6,false
1800,1800,2025-10-19 07:39:16,FedEx,standard,national,7,8,true
1801,1801,2025-07-20 01:20:31,UPS,expedited,local,2,2,false
1802,1802,2025-09-05 18:25:30,USPS,standard,regional,6,7,true
1803,1803,2025-12-09 13:26:13,UPS,standard,regional,6,6,false
1804,1804,2025-10-18 13:32:42,UPS,standard,local,5,4,false
1805,1805,2025-08-02 18:14:52,UPS,standard,national,7,7,false
1806,1806,2025-09-01 17:43:11,FedEx,standard,regional,6,5,false
1807,1807,2025-07-22 05:08:11,UPS,standard,regional,6,5,false
1808,1808,2025-11-05 06:45:07,UPS,standard,local,5,6,true
1809,1809,2025-09-14 03:25:51,UPS,standard,regional,6,6,false
1810,1810,2025-10-19 16:13:39,FedEx,standard,regional,6,7,true
1811,1811,2025-12-10 09:04:42,FedEx,standard,local,5,7,true
1812,1812,2025-12-27 08:50:00,FedEx,standard,local,5,7,true
1813,1813,2025-09-18 17:05:37,FedEx,expedited,local,2,1,false
1814,1814,2025-09-28 15:46:58,UPS,standard,local,5,6,true
1815,1815,2025-09-20 06:33:27,FedEx,standard,local,5,8,true
1816,1816,2025-11-06 13:11:52,UPS,standard,local,5,7,true
1817,1817,2025-12-09 18:56:55,UPS,standard,regional,6,6,false
1818,1818,2025-10-11 21:20:12,UPS,expedited,local,2,3,true
1819,1819,2025-10-06 00:16:55,FedEx,standard,local,5,4,false
1820,1820,2025-12-30 08:49:03,UPS,expedited,national,4,4,false
1821,1821,2025-11-19 08:18:05,UPS,expedited,regional,3,5,true
1822,1822,2025-11-16 17:22:14,FedEx,overnight,local,1,1,false
1823,1823,2025-08-27 10:46:31,FedEx,standard,local,5,7,true
1824,1824,2025-07-30 21:58:17,USPS,overnight,regional,2,3,true
1825,1825,2025-11-20 10:43:56,USPS,overnight,local,1,3,true
1826,1826,2025-08-26 08:36:58,USPS,standard,regional,6,6,false
1827,1827,2025-12-17 04:14:35,FedEx,standard,regional,6,7,true
1828,1828,2026-01-05 14:24:26,FedEx,standard,regional,6,5,false
1829,1829,2025-11-09 18:03:31,FedEx,standard,regional,6,5,false
1830,1830,2025-10-04 19:10:16,UPS,standard,regional,6,7,true
1831,1831,2025-12-28 22:48:15,UPS,standard,regional,6,9,true
1832,1832,2025-08-03 06:33:43,UPS,expedited,national,4,3,false
1833,1833,2025-09-28 21:10:31,UPS,standard,national,7,8,true
1834,1834,2025-07-12 23:55:28,UPS,standard,regional,6,5,false
1835,1835,2025-11-24 23:43:18,UPS,standard,regional,6,8,true
1836,1836,2025-09-21 19:11:24,USPS,standard,regional,6,7,true
1837,1837,2025-11-28 12:58:01,UPS,standard,regional,6,8,true
1838,1838,2025-12-06 11:45:10,UPS,standard,local,5,9,true
1839,1839,2025-08-17 11:51:10,UPS,standard,local,5,5,false
1840,1840,2025-12-14 09:56:10,UPS,standard,national,7,7,false
1841,1841,2025-08-10 14:14:33,FedEx,standard,national,7,8,true
1842,1842,2025-10-23 02:08:57,UPS,standard,local,5,3,false
1843,1843,2026-01-01 05:51:20,UPS,standard,regional,6,7,true
1844,1844,2025-09-30 11:10:07,USPS,standard,regional,6,7,true
1845,1845,2025-11-27 00:11:01,FedEx,overnight,local,1,2,true
1846,1846,2025-11-26 01:02:21,FedEx,standard,regional,6,9,true
1847,1847,2025-11-21 10:52:23,USPS,expedited,national,4,6,true
1848,1848,2025-07-27 05:29:37,UPS,standard,national,7,7,false
1849,1849,2025-09-27 23:18:23,USPS,standard,regional,6,9,true
1850,1850,2025-09-04 02:42:55,FedEx,expedited,regional,3,3,false
1851,1851,2025-09-15 16:31:10,FedEx,standard,national,7,7,false
1852,1852,2025-11-08 23:26:34,UPS,standard,local,5,6,true
1853,1853,2025-09-20 20:14:45,FedEx,standard,regional,6,7,true
1854,1854,2025-09-09 20:31:56,UPS,standard,local,5,5,false
1855,1855,2025-10-23 05:04:07,FedEx,expedited,local,2,1,false
1856,1856,2025-12-25 10:52:35,FedEx,standard,local,5,6,true
1857,1857,2025-09-23 23:40:42,UPS,standard,regional,6,6,false
1858,1858,2025-11-03 13:00:02,UPS,standard,regional,6,7,true
